"SEX","ORIGIN","RACE","YEAR","TOTAL_POP","POP_0","POP_1","POP_2","POP_3","POP_4","POP_5","POP_6","POP_7","POP_8","POP_9","POP_10","POP_11","POP_12","POP_13","POP_14","POP_15","POP_16","POP_17","POP_18","POP_19","POP_20","POP_21","POP_22","POP_23","POP_24","POP_25","POP_26","POP_27","POP_28","POP_29","POP_30","POP_31","POP_32","POP_33","POP_34","POP_35","POP_36","POP_37","POP_38","POP_39","POP_40","POP_41","POP_42","POP_43","POP_44","POP_45","POP_46","POP_47","POP_48","POP_49","POP_50","POP_51","POP_52","POP_53","POP_54","POP_55","POP_56","POP_57","POP_58","POP_59","POP_60","POP_61","POP_62","POP_63","POP_64","POP_65","POP_66","POP_67","POP_68","POP_69","POP_70","POP_71","POP_72","POP_73","POP_74","POP_75","POP_76","POP_77","POP_78","POP_79","POP_80","POP_81","POP_82","POP_83","POP_84","POP_85","POP_86","POP_87","POP_88","POP_89","POP_90","POP_91","POP_92","POP_93","POP_94","POP_95","POP_96","POP_97","POP_98","POP_99","POP_100"
0,0,0,2047,383887526,4257151,4263165,4269084,4273088,4275921,4278572,4281789,4285981,4291102,4297004,4303399,4310235,4317907,4327121,4338961,4355048,4376882,4405142,4439700,4478770,4519908,4561289,4602084,4641478,4678222,4711061,4739138,4761958,4779007,4790481,4797260,4748793,4786608,4790650,4785992,4795778,4842049,4838580,4836430,4956796,4967446,4923263,4898547,4893394,4848923,4816102,4893593,4931852,4842118,4813888,4791737,4784465,4829245,4866909,4881623,4943144,4970092,4907611,4683764,4533937,4415438,4382411,4361646,4185646,4191803,4136749,4041885,4056446,3770848,3646327,3553506,3396335,3430352,3264755,3242039,3304128,3399124,3345707,3087321,2926853,2825937,2758687,2786097,2693131,2538912,2373341,2232376,2072653,1832454,1647948,1458207,1243448,1075048,887213,722400,577324,456845,356263,270483,204242,323961
0,0,0,2048,385370573,4269286,4275057,4280487,4283836,4285984,4287999,4290630,4294215,4298999,4304531,4310334,4316477,4323123,4331254,4341990,4357104,4378284,4406431,4441353,4481234,4523731,4566713,4608750,4649412,4688103,4723573,4754710,4780597,4801050,4815265,4823692,4826880,4775002,4809933,4811897,4805431,4813373,4857798,4852800,4849120,4967679,4976450,4930765,4904842,4898756,4853155,4818688,4893800,4929518,4837768,4807835,4784335,4776201,4820289,4857334,4871438,4931942,4957829,4894351,4670078,4519253,4399145,4363513,4339588,4161434,4164055,4105818,4008280,4019031,3732735,3605564,3509255,3349078,3376854,3208175,3179689,3233618,3318544,3257366,2996350,2829211,2719113,2641195,2652175,2547282,2384358,2212800,2064848,1900117,1663627,1479985,1294076,1089128,928219,754217,603786,473754,367554,280574,208236,349482
0,0,0,2049,386851927,4281660,4287326,4292454,4295302,4296787,4298112,4300099,4303097,4307269,4312466,4317900,4323445,4329402,4336505,4346167,4360190,4380416,4407928,4442768,4483035,4526358,4570713,4614361,4656277,4696241,4733655,4767419,4796363,4819868,4837472,4848623,4853441,4853233,4798443,4831278,4831439,4823142,4829276,4872135,4865615,4860243,4976832,4984041,4937182,4910351,4903094,4855866,4819219,4891737,4925174,4831855,4800599,4776302,4767663,4811158,4847552,4860826,4920170,4944732,4880105,4655117,4502825,4380587,4341916,4314776,4134435,4133429,4072132,3971988,3978681,3691453,3561163,3460918,3297516,3318820,3147101,3112563,3157754,3231787,3162099,2897166,2723028,2604194,2515133,2509401,2393173,2224026,2047739,1894172,1726054,1495112,1314377,1134430,941265,789837,631086,496075,381643,289900,216335,368340
0,0,0,2050,388335206,4294022,4299819,4304797,4307333,4308310,4308961,4310252,4312607,4316188,4320774,4325869,4331047,4336403,4342821,4351462,4364423,4383575,4410153,4444381,4484588,4528314,4573507,4618541,4662081,4703299,4741988,4777692,4809255,4835799,4856441,4870963,4878499,4879909,4876793,4819891,4850909,4849249,4839158,4843765,4885066,4876860,4869632,4984563,4990550,4942810,4914837,4905909,4856521,4817487,4887666,4919256,4824765,4792738,4768003,4758974,4801841,4837360,4849670,4907586,4930642,4864544,4638374,4484102,4359339,4317579,4287108,4104581,4100034,4035728,3932796,3934979,3646465,3512631,3408162,3241525,3256160,3081313,3040297,3076021,3138160,3058149,2789211,2608700,2480797,2380623,2358425,2233231,2059110,1879491,1721847,1552201,1328822,1153160,981318,801761,661578,519128,400150,301422,223878,385732
0,0,0,2051,389823448,4306138,4312299,4317360,4319738,4320392,4320527,4321140,4322797,4325733,4329728,4334209,4339045,4344037,4349854,4357816,4369768,4387871,4413397,4446717,4486333,4530012,4575621,4621507,4666446,4709291,4749232,4786206,4819700,4848855,4872521,4890072,4900959,4905075,4903570,4898337,4839616,4868805,4865357,4853756,4856843,4896422,4886364,4877600,4991209,4996261,4947412,4917800,4906665,4854913,4813771,4882040,4912162,4817057,4784622,4759564,4750122,4792142,4826641,4837725,4894029,4915242,4847153,4619305,4462661,4335357,4290391,4256507,4071979,4063904,3996385,3890290,3887360,3597279,3459637,3350860,3181026,3188645,3010443,2962400,2987759,3035893,2944919,2672900,2485836,2349034,2238255,2201688,2068641,1890915,1709521,1549587,1380528,1166805,998396,836708,672306,544817,419284,316478,233111,402042
0,0,0,2052,391319224,4317804,4324535,4329906,4332366,4332851,4332654,4332746,4333723,4335958,4339301,4343194,4347417,4352064,4357520,4364888,4376173,4393283,4417782,4450071,4488798,4531901,4577479,4623787,4669594,4713847,4755412,4793631,4828388,4859460,4885729,4906284,4920189,4927645,4928836,4925212,4918148,4857602,4884995,4880050,4866939,4868343,4906034,4894445,4884487,4997057,5000946,4950497,4918706,4905159,4851321,4808523,4875249,4904450,4809107,4776385,4750978,4740909,4781930,4815151,4824837,4879179,4898014,4827381,4597472,4438444,4308519,4260274,4223068,4036647,4024819,3953701,3843926,3835305,3543552,3402048,3288914,3115789,3115887,2934002,2878224,2891239,2924400,2822877,2547835,2354538,2209477,2090398,2040332,1900691,1720911,1539493,1379330,1213128,1011122,852085,702365,554310,440563,332070,245116,419103
0,0,0,2053,392824466,4328904,4336322,4342214,4344976,4345530,4345157,4344914,4345364,4346917,4349560,4352799,4356434,4360469,4365579,4372593,4383293,4399756,4423281,4454565,4492286,4534512,4579529,4625821,4672058,4717184,4760152,4799998,4835988,4868317,4896489,4919632,4936531,4946987,4951513,4950576,4945117,4936213,4873886,4899765,4893320,4878543,4878101,4914218,4901445,4890591,5001883,5004114,4951526,4917357,4901671,4846200,4802125,4867858,4896504,4801046,4768012,4742051,4731206,4770976,4802737,4810675,4862527,4878400,4804769,4572816,4411337,4278746,4227324,4186823,3998386,3982374,3907112,3793194,3778449,3485141,3339762,3222079,3045425,3037376,2851340,2786062,2785881,2804146,2691593,2414118,2215386,2064466,1938120,1875613,1730826,1550738,1371321,1213148,1052140,863787,716007,579767,448805,349369,257568,438885
0,0,0,2054,394340586,4339384,4347543,4354071,4357343,4358196,4357880,4357453,4357571,4358594,4360554,4363090,4366068,4369516,4374018,4380690,4391047,4406941,4429843,4460177,4496913,4538146,4582301,4628042,4674279,4719840,4763681,4804922,4842533,4876082,4905497,4930529,4950002,4963442,4970962,4973350,4970574,4963273,4952573,4888746,4913116,4905008,4888403,4886429,4921324,4907659,4895681,5005195,5005224,4950306,4914037,4896661,4839941,4795147,4860250,4888452,4792867,4759306,4732650,4720783,4759114,4789073,4794745,4843508,4855936,4779248,4545208,4381249,4246141,4191560,4147549,3956792,3936010,3856108,3737725,3716635,3421936,3272524,3149963,2969446,2952436,2760756,2685346,2672130,2674703,2551173,2272324,2070763,1915042,1782585,1708922,1560684,1382299,1207040,1053170,899634,726607,591683,470004,356390,271359,460961
0,0,0,2055,395868444,4349170,4358143,4365363,4369266,4370617,4370593,4370218,4370147,4370836,4372264,4374118,4376394,4379185,4383099,4389170,4399195,4414762,4437116,4466850,4502655,4542919,4586095,4630991,4676685,4722251,4766523,4808638,4847635,4882793,4913419,4939676,4961029,4977027,4987523,4992902,4993440,4988818,4979724,4967510,4902187,4924885,4914951,4896832,4893678,4927646,4912864,4899267,5006457,5004087,4947112,4909202,4890517,4833105,4787967,4852555,4880284,4784366,4750143,4722541,4709482,4746027,4773658,4776481,4821665,4830548,4750688,4514560,4348279,4210717,4152769,4104835,3911313,3885209,3800307,3677360,3649739,3353673,3199927,3072041,2887188,2859271,2661660,2576510,2549554,2536163,2402225,2124898,1921681,1762342,1625101,1541864,1392157,1217633,1048747,901456,757495,601120,480229,373720,277214,485533
0,0,0,2056,397408900,4358280,4368049,4376037,4380622,4382592,4383061,4382972,4382951,4383449,4384542,4385856,4387457,4389545,4392802,4398293,4407729,4422977,4445028,4474232,4509458,4548809,4591033,4634958,4679822,4724851,4769126,4811670,4851534,4888062,4920286,4947742,4970308,4988174,5001217,5009566,5013093,5011780,5005362,4994749,4981030,4914045,4934903,4923464,4904180,4900146,4932956,4916565,4900819,5005474,5000978,4942410,4903236,4883802,4826077,4780723,4844760,4871793,4775417,4740278,4711569,4696976,4731209,4755921,4755430,4796924,4802111,4718990,4480957,4312430,4172260,4110545,4058115,3861442,3829602,3739555,3611983,3577479,3279924,3121433,2987619,2796868,2757296,2554505,2459118,2418241,2389113,2247305,1972855,1769269,1607622,1467166,1376280,1227267,1058824,898484,759881,627330,488483,382335,291108,505946
0,0,0,2057,398962245,4366763,4377276,4386015,4391359,4394004,4395080,4395482,4395741,4396293,4397189,4398171,4399225,4400642,4403194,4408034,4416900,4431576,4453332,4482255,4516978,4555758,4597085,4640074,4683974,4728179,4771920,4814460,4854746,4892129,4925709,4954752,4978506,4997569,5012477,5023366,5029858,5031529,5028421,5020479,5008358,4992980,4924158,4943494,4930897,4910746,4905607,4936767,4918236,4900142,5002531,4996362,4936587,4896708,4876899,4818989,4773404,4836663,4862853,4765780,4729560,4699408,4682759,4714098,4735417,4731518,4769155,4770521,4684240,4444412,4273491,4130359,4064322,4006867,3806811,3769033,3673729,3541305,3499399,3200142,3036333,2894855,2697904,2646972,2438850,2333242,2278732,2236100,2087469,1817331,1614771,1452343,1310498,1214148,1068106,907934,758120,630060,510356,389417,298218,529279
0,0,0,2058,400528428,4374688,4385881,4395312,4401402,4404793,4406539,4407541,4408288,4409118,4410068,4410853,4411577,4412442,4414327,4418465,4426694,4440818,4462019,4490675,4525134,4563427,4604196,4646298,4689278,4732527,4775436,4817444,4857717,4895510,4929934,4960321,4985642,5005889,5021983,5034730,5043757,5048392,5048263,5043630,5034181,5020390,5003185,4932840,4951004,4937543,4916306,4909574,4938548,4917680,4897524,4998086,4990635,4930207,4890004,4869941,4811837,4765802,4828138,4853223,4755290,4717655,4685543,4666279,4694247,4712077,4704620,4738264,4735860,4646434,4404696,4231052,4084465,4013581,3950719,3747258,3703357,3602527,3464857,3414888,3113594,2942742,2793143,2590782,2527860,2314753,2199405,2133540,2078144,1923886,1659585,1459629,1298205,1156979,1057528,916729,766841,629269,513234,407343,304163,549749
0,0,0,2059,402107042,4382167,4393921,4403990,4410763,4414894,4417376,4419041,4420389,4421707,4422927,4423766,4424291,4424831,4426163,4429639,4437176,4450681,4471350,4499472,4533689,4571734,4612027,4653589,4695694,4738024,4779979,4821151,4860882,4898655,4933474,4964687,4991348,5013144,5030418,5044339,5055218,5062385,5065221,5063573,5057423,5046301,5030680,5011966,4940446,4957732,4943182,4920378,4911514,4938108,4915185,4893427,4992542,4984356,4923657,4883255,4862917,4804409,4757792,4818944,4842735,4743627,4704061,4669427,4647089,4671583,4685770,4674646,4704332,4698126,4605343,4361389,4184535,4034052,3957946,3889485,3682641,3632277,3525462,3382043,3323171,3018322,2840055,2683018,2475039,2400025,2182735,2060071,1983618,1916395,1757887,1501083,1305532,1147027,1008549,908428,775031,637174,513172,410198,318573,567381
0,0,0,2060,403696936,4389330,4401522,4412102,4419508,4424311,4427526,4429917,4431924,4433840,4435554,4436659,4437238,4437580,4438586,4441515,4448403,4461232,4481305,4508922,4542623,4580439,4620499,4661595,4703169,4744631,4785667,4825880,4864770,4901986,4936776,4968373,4995845,5018971,5037785,5052884,5064932,5073951,5079313,5080625,5077455,5069629,5056678,5039542,5019679,4947272,4963453,4947335,4922421,4911243,4935731,4911217,4888247,4986457,4977910,4917068,4876451,4855624,4796573,4749139,4808912,4831066,4730280,4688214,4650603,4625114,4645990,4656409,4641679,4667365,4657083,4560522,4313913,4133422,3978742,3897237,3823022,3612660,3555298,3441930,3292090,3222156,2913718,2728826,2564023,2350747,2263979,2045248,1916140,1830042,1752134,1590986,1343530,1154295,1000728,867117,768734,644664,520206,410644,321274,589382
0,0,1,2016,248502532,2841126,2853068,2854288,2845786,2861708,2909497,2897011,2898529,2996258,3025633,3018464,3018939,3038915,3023026,3012861,3085730,3136906,3102995,3106737,3125102,3159002,3218975,3269852,3312981,3401125,3461772,3463844,3335466,3286499,3248309,3276752,3308236,3204391,3257823,3259059,3231025,3283005,3081540,3034080,3002393,2911944,3009578,2915886,2958198,3116271,3329288,3382455,3221184,3148721,3176131,3227764,3438131,3519270,3524902,3542762,3599725,3611665,3506962,3498592,3463982,3337226,3317352,3196579,3086856,2975503,2876718,2797704,2736685,2724958,2881231,2084374,2053191,2008475,2067282,1778956,1610618,1507212,1417458,1346879,1228388,1159689,1100829,973558,929155,875577,818992,763832,671104,609451,536285,457202,394992,327578,262837,209740,163136,117295,81482,59313,38063,66658
0,0,1,2017,249707417,2840587,2847667,2860829,2860881,2851873,2867627,2915616,2903500,2905440,3003462,3032875,3025398,3025637,3046021,3030893,3022336,3097700,3151611,3120616,3126268,3145770,3179568,3238776,3288476,3330616,3418279,3477923,3479172,3350485,3300442,3261285,3288182,3317905,3212592,3264925,3265328,3236205,3286551,3084707,3036377,3003744,2912434,3009244,2915213,2957210,3114163,3325321,3376549,3214179,3140335,3166139,3216051,3424319,3504062,3508953,3525680,3581076,3591746,3486249,3476347,3440155,3312382,3290370,3168250,3057140,2944439,2843926,2762794,2699622,2684383,2834089,2047722,2013411,1965657,2018480,1732990,1564702,1459987,1368259,1295004,1175875,1104484,1042245,915500,867051,810191,750989,693541,602824,541003,469816,394819,335801,273776,215638,168656,128384,90216,61141,43358,68932
0,0,1,2018,250897459,2848649,2847299,2855197,2867326,2866946,2857819,2873806,2922115,2910413,2912666,3010739,3039906,3032126,3032767,3053975,3040467,3034452,3112601,3169279,3140334,3147123,3166489,3199586,3257669,3306468,3347917,3434747,3493455,3494065,3364606,3313575,3272911,3298175,3326109,3220043,3271379,3270596,3240217,3289203,3087060,3037844,3004179,2912459,3008477,2914358,2955655,3110991,3319825,3368996,3205704,3130620,3154933,3203590,3409852,3488354,3492391,3507876,3561815,3570864,3464524,3452956,3414893,3285921,3261600,3138212,3025653,2911291,2808999,2725739,2660147,2641252,2783848,2008495,1970850,1920032,1966549,1684024,1515992,1409830,1316048,1240010,1120305,1046108,980563,854758,802713,743397,682327,623431,535507,474359,406074,335950,280948,224893,173625,132932,98885,67806,44771,72184
0,0,1,2019,252072845,2855591,2855483,2854928,2861508,2873294,2872862,2864010,2880327,2929015,2917621,2920051,3017848,3046716,3039305,3040758,3063655,3052720,3049547,3130519,3189086,3161400,3168046,3186657,3218688,3275942,3324073,3364552,3450590,3508532,3508089,3377904,3325367,3283095,3306687,3333566,3226850,3276856,3274714,3243331,3291014,3088584,3038378,3004153,2912063,3007524,2912959,2953059,3106319,3312682,3359897,3195892,3119719,3142991,3190539,3394936,3472084,3475135,3489485,3541613,3548970,3441660,3428137,3387971,3257663,3231035,3106340,2992046,2875987,2771878,2686274,2618113,2595226,2730218,1966528,1925458,1871366,1911298,1632027,1464242,1356578,1260639,1181772,1061498,984613,915983,791784,736948,675902,613788,554248,469911,410375,345868,281348,231052,181323,137034,102556,74429,49737,74213
0,0,1,2020,253231820,2860714,2862544,2863154,2861338,2867318,2879137,2879021,2870523,2887227,2936201,2924913,2927284,3024755,3053950,3047358,3050501,3076022,3067984,3067692,3150616,3210244,3182579,3188397,3205929,3237169,3293791,3341003,3380550,3465956,3522751,3521280,3389875,3335697,3291818,3314410,3340374,3232682,3281191,3277945,3245602,3291989,3089178,3038423,3003713,2911490,3006021,2910553,2949014,3100040,3303990,3349411,3184883,3108096,3130487,3177077,3379501,3455189,3457306,3470197,3520415,3525919,3417388,3401655,3359200,3227618,3198559,3072308,2956230,2838455,2732327,2644228,2573201,2546009,2672951,1921730,1877043,1819482,1852604,1576759,1409278,1299992,1201897,1120149,999519,920189,848977,727371,670460,608467,546092,486775,406875,349878,289969,231631,186526,143320,105875,77330,54683,78433
0,0,1,2021,254371606,2863692,2867788,2870256,2869593,2867236,2873042,2885233,2885496,2877402,2894393,2943496,2932034,2934298,3032060,3062047,3057175,3062960,3091452,3086336,3088066,3172050,3231526,3203150,3207855,3224585,3255208,3310972,3357285,3396074,3480466,3536132,3533143,3400384,3344554,3299763,3321454,3346207,3237370,3284625,3280340,3247016,3292072,3089258,3038051,3003073,2910383,3003487,2906697,2943390,3092278,3293926,3337729,3173130,3095938,3117610,3163145,3363470,3437769,3438614,3449953,3498076,3501413,3391453,3373310,3328563,3195653,3163873,3036037,2918114,2798436,2690174,2599288,2525118,2493385,2611906,1873904,1825424,1764315,1790216,1518039,1350852,1239918,1139691,1055180,934560,853309,780397,662203,603988,541812,480014,421885,347224,293648,239007,187214,147636,110901,79960,56922,84401
0,0,1,2022,255489218,2864824,2870881,2875538,2876724,2875496,2873036,2879045,2891647,2892331,2884528,2901676,2950638,2938964,2941682,3040239,3071929,3069724,3078528,3109999,3106968,3109820,3193614,3252190,3222786,3226701,3242745,3272584,3327507,3373073,3410763,3494118,3548160,3543543,3409423,3352599,3307032,3327536,3350908,3241146,3287217,3281886,3247527,3291686,3088928,3037472,3001876,2908274,2999484,2901265,2936300,3083183,3282690,3325296,3160860,3083417,3104293,3148669,3346925,3419539,3418991,3428592,3474293,3475181,3363643,3343089,3295937,3161489,3126911,2997417,2877460,2755743,2645087,2551176,2473640,2437220,2546854,1822899,1770506,1705597,1723909,1455543,1288809,1176261,1074054,987071,867094,784815,710961,596994,538233,476679,416403,360407,291722,242320,193414,148368,114414,83896,58956,89738
0,0,1,2023,256581244,2864015,2872131,2878667,2882038,2882632,2881295,2879108,2885384,2898428,2899412,2891740,2908786,2957610,2946281,2949939,3050198,3084559,3085409,3097250,3130862,3128980,3131749,3214548,3271912,3241783,3245037,3260240,3289281,3343538,3388030,3424585,3506399,3558673,3552484,3417616,3359942,3313342,3332508,3354680,3244072,3288943,3282519,3247514,3290930,3088386,3036342,2999678,2904726,2993887,2894386,2927915,3072969,3270725,3312360,3148240,3070498,3090477,3133738,3329616,3400420,3398262,3405820,3448806,3447019,3333963,3310850,3261065,3125048,3087551,2956195,2834081,2710038,2596758,2499673,2418638,2377283,2477585,1768607,1712048,1643117,1653321,1389106,1223062,1109047,1005197,916287,797962,715425,641421,532418,473928,413907,356079,303137,240998,196349,153489,115138,86696,61974,94484
0,0,1,2024,257643998,2861456,2871437,2879955,2885194,2887953,2888430,2887359,2885508,2892102,2905450,2906541,2898765,2915679,2964930,2954495,2959997,3062888,3100360,3104259,3118318,3153096,3151157,3153016,3234550,3290993,3260216,3262710,3277072,3305438,3358713,3402108,3437039,3517139,3567725,3560561,3425063,3366314,3318543,3336543,3357570,3246118,3289747,3282603,3247113,3289967,3087292,3034211,2996043,2899623,2986810,2886257,2918474,3062086,3258284,3299103,3135250,3057114,3076229,3118120,3311458,3380211,3376137,3381365,3421407,3416920,3302272,3276335,3223895,3086222,3045530,2912167,2787619,2661023,2544942,2444625,2359902,2313385,2403886,1710792,1649836,1576504,1578249,1318680,1153627,1038488,933592,843721,727886,645883,572504,469216,411894,354309,299819,250731,195515,156030,119288,87372,64147,99528
0,0,1,2025,258674793,2857564,2868990,2879296,2886505,2891111,2893747,2894483,2893742,2892275,2899070,2912518,2913510,2905634,2922939,2973145,2964536,2972799,3078772,3119348,3125486,3140740,3175499,3172656,3173338,3253904,3309486,3278001,3279698,3293376,3320776,3372959,3414814,3447970,3526415,3575922,3567897,3431551,3371562,3322820,3339698,3359561,3247251,3289988,3282290,3246491,3288445,3085200,3030646,2990822,2893080,2978456,2877130,2908414,3050797,3245563,3285502,3121808,3043318,3061321,3101727,3292248,3358621,3352327,3355012,3392083,3384756,3268332,3239507,3184297,3044768,3000645,2864982,2737759,2608460,2489495,2385845,2297258,2245378,2325478,1649234,1583487,1505595,1498687,1244281,1080735,965060,860140,770112,657601,576907,504987,408186,352939,298660,248274,203676,155569,121438,90659,64752,104201
