"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"363","2017-02-01 09:43:12","2017-02-01 09:49:15","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1288","Subscriber","1992","2"
"248","2017-02-01 09:43:27","2017-02-01 09:47:36","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","875","Subscriber","1971","1"
"476","2017-02-01 09:43:37","2017-02-01 09:51:33","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","961","Subscriber","1956","1"
"142","2017-02-01 09:43:59","2017-02-01 09:46:22","189","Kendall T","42.362427842912396","-71.08495473861694","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","739","Subscriber","1987","2"
"325","2017-02-01 09:44:17","2017-02-01 09:49:42","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1306","Subscriber","1979","1"
"385","2017-02-01 09:44:25","2017-02-01 09:50:50","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1002","Subscriber","1981","1"
"282","2017-02-01 09:44:32","2017-02-01 09:49:15","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1301","Subscriber","1988","2"
"492","2017-02-01 09:44:58","2017-02-01 09:53:10","185","Third at Binney","42.36544486137399","-71.08277142047882","143","EF - North Point Park","42.369885","-71.069957","1564","Subscriber","1998","1"
"446","2017-02-01 09:45:02","2017-02-01 09:52:28","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","1562","Subscriber","1986","1"
"400","2017-02-01 09:45:27","2017-02-01 09:52:07","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1091","Subscriber","1985","2"
"791","2017-02-01 09:46:06","2017-02-01 09:59:17","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1325","Subscriber","1994","1"
"193","2017-02-01 09:46:38","2017-02-01 09:49:51","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","189","Kendall T","42.362427842912396","-71.08495473861694","643","Subscriber","1979","1"
"250","2017-02-01 09:46:54","2017-02-01 09:51:05","177","University Park","42.36264779118595","-71.10006093978882","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1620","Subscriber","1993","2"
"695","2017-02-01 09:47:42","2017-02-01 09:59:17","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","668","Subscriber","1966","1"
"269","2017-02-01 09:49:02","2017-02-01 09:53:31","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","723","Subscriber","1988","1"
"352","2017-02-01 09:51:34","2017-02-01 09:57:26","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1631","Subscriber","1995","2"
"474","2017-02-01 09:52:02","2017-02-01 09:59:57","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1539","Subscriber","1989","2"
"421","2017-02-01 09:56:28","2017-02-01 10:03:29","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1077","Subscriber","1993","1"
"552","2017-02-01 09:57:53","2017-02-01 10:07:06","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","637","Subscriber","1994","1"
"287","2017-02-01 09:59:20","2017-02-01 10:04:08","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1296","Subscriber","1987","1"
"293","2017-02-01 10:00:44","2017-02-01 10:05:37","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","743","Subscriber","1993","1"
"388","2017-02-01 10:01:51","2017-02-01 10:08:20","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1106","Subscriber","1985","1"
"490","2017-02-01 10:02:29","2017-02-01 10:10:40","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","718","Subscriber","1990","2"
"293","2017-02-01 10:02:42","2017-02-01 10:07:36","189","Kendall T","42.362427842912396","-71.08495473861694","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1569","Subscriber","1974","1"
"357","2017-02-01 10:03:07","2017-02-01 10:09:05","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1264","Subscriber","1983","1"
"262","2017-02-01 10:03:58","2017-02-01 10:08:20","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1628","Subscriber","1992","1"
"359","2017-02-01 10:04:24","2017-02-01 10:10:24","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","737","Subscriber","1983","1"
"248","2017-02-01 10:04:57","2017-02-01 10:09:05","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","1382","Subscriber","1986","2"
"290","2017-02-01 10:05:23","2017-02-01 10:10:13","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","679","Subscriber","1987","1"
"515","2017-02-01 10:07:25","2017-02-01 10:16:00","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","674","Subscriber","1987","1"
"538","2017-02-01 10:09:19","2017-02-01 10:18:18","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1539","Subscriber","1994","1"
"574","2017-02-01 10:10:09","2017-02-01 10:19:44","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","107","Ames St at Main St","42.3625","-71.08822","890","Subscriber","1994","1"
"119","2017-02-01 10:16:28","2017-02-01 10:18:27","189","Kendall T","42.362427842912396","-71.08495473861694","107","Ames St at Main St","42.3625","-71.08822","1292","Subscriber","1994","1"
"323","2017-02-01 10:19:34","2017-02-01 10:24:57","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","881","Subscriber","1991","1"
"348","2017-02-01 10:20:16","2017-02-01 10:26:05","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1549","Subscriber","1989","1"
"228","2017-02-01 10:21:34","2017-02-01 10:25:22","139","Dana Park","42.361780439606044","-71.10809952020645","177","University Park","42.36264779118595","-71.10006093978882","1086","Subscriber","1993","1"
"372","2017-02-01 10:22:33","2017-02-01 10:28:45","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","189","Kendall T","42.362427842912396","-71.08495473861694","1562","Subscriber","1962","1"
"366","2017-02-01 10:24:00","2017-02-01 10:30:06","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","892","Subscriber","1990","1"
"3235","2017-02-01 10:26:33","2017-02-01 11:20:29","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","743","Subscriber","1990","2"
"293","2017-02-01 10:27:37","2017-02-01 10:32:30","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","786","Subscriber","1989","1"
"676","2017-02-01 10:29:10","2017-02-01 10:40:26","141","Kendall Street","42.363560158429884","-71.08216792345047","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","888","Subscriber","1982","2"
"218","2017-02-01 10:32:50","2017-02-01 10:36:29","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1082","Subscriber","1986","1"
"349","2017-02-01 10:36:46","2017-02-01 10:42:36","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","897","Subscriber","1995","1"
"568","2017-02-01 10:36:50","2017-02-01 10:46:18","143","EF - North Point Park","42.369885","-71.069957","189","Kendall T","42.362427842912396","-71.08495473861694","1108","Subscriber","1998","1"
"143","2017-02-01 10:38:17","2017-02-01 10:40:41","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","177","University Park","42.36264779118595","-71.10006093978882","956","Subscriber","1994","1"
"610","2017-02-01 10:38:56","2017-02-01 10:49:07","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1536","Subscriber","1994","1"
"227","2017-02-01 10:44:03","2017-02-01 10:47:51","189","Kendall T","42.362427842912396","-71.08495473861694","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1062","Subscriber","1956","1"
"496","2017-02-01 10:48:06","2017-02-01 10:56:23","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","882","Subscriber","1986","2"
"332","2017-02-01 10:50:00","2017-02-01 10:55:33","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","115","Porter Square Station","42.387995","-71.119084","889","Customer",\N,"0"
"223","2017-02-01 10:53:42","2017-02-01 10:57:26","189","Kendall T","42.362427842912396","-71.08495473861694","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1108","Subscriber","1974","1"
"179","2017-02-01 10:54:10","2017-02-01 10:57:10","139","Dana Park","42.361780439606044","-71.10809952020645","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1554","Subscriber","1990","1"
"268","2017-02-01 10:54:59","2017-02-01 10:59:27","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1539","Subscriber","1990","1"
"173","2017-02-01 10:57:06","2017-02-01 10:59:59","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1279","Subscriber","1981","1"
"359","2017-02-01 11:00:56","2017-02-01 11:06:55","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1091","Subscriber","1986","1"
"309","2017-02-01 11:04:25","2017-02-01 11:09:35","107","Ames St at Main St","42.3625","-71.08822","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","754","Subscriber","1997","2"
"368","2017-02-01 11:09:43","2017-02-01 11:15:51","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","1631","Subscriber","1995","2"
"288","2017-02-01 11:10:56","2017-02-01 11:15:45","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","649","Subscriber","1991","1"
"273","2017-02-01 11:11:09","2017-02-01 11:15:43","177","University Park","42.36264779118595","-71.10006093978882","179","MIT Vassar St","42.355601213279265","-71.10394477844238","956","Subscriber","1974","1"
"488","2017-02-01 11:12:10","2017-02-01 11:20:19","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","796","Subscriber","1962","2"
"757","2017-02-01 11:12:41","2017-02-01 11:25:18","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","734","Subscriber","1987","2"
"452","2017-02-01 11:14:11","2017-02-01 11:21:43","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1555","Subscriber","1987","1"
"520","2017-02-01 11:15:52","2017-02-01 11:24:32","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","740","Subscriber","1992","1"
"347","2017-02-01 11:16:53","2017-02-01 11:22:41","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","888","Subscriber","1998","1"
"607","2017-02-01 11:17:25","2017-02-01 11:27:33","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","957","Subscriber","1986","1"
"384","2017-02-01 11:17:47","2017-02-01 11:24:11","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","189","Kendall T","42.362427842912396","-71.08495473861694","637","Subscriber","1993","1"
"639","2017-02-01 11:18:08","2017-02-01 11:28:48","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","640","Subscriber","1985","1"
"317","2017-02-01 11:18:11","2017-02-01 11:23:29","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","764","Subscriber","1993","2"
"537","2017-02-01 11:19:31","2017-02-01 11:28:28","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1251","Subscriber","1989","1"
"441","2017-02-01 11:26:57","2017-02-01 11:34:19","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1007","Subscriber","1988","1"
